"","name_text6","state_text6","last_digit_text6"
"2814","*Jones-Onslow Electric Membership Corporation.-","North Carolina","583"
"2815","*Kings Mountain, Town of","North Carolina","574"
"2816","*Kinston Light and Water Dept","North Carolina","574"
"2817","*La Grange Water & Light Department","North Carolina","575"
"2818","*Landis, Town of","North Carolina","575"
"2819","Laurel Hill Electric Company","North Carolina","564"
"2820","*Laurinburg, Town of","North Carolina","575"
"2821","Leward Cotton Mills, Inc","North Carolina","568"
"2822","*Lexington Water, Light and Power Department..","North Carolina","575"
"2823","Liggett & Myers Tobacco Co","North Carolina","568"
"2824","*Lincolnton, Town of","North Carolina","575"
"2825","Linville Valley Power Company","North Carolina","564"
"2826","Long Creek Memorial Baptist Church","North Carolina","568"
"2827","Loray Light and Power Company","North Carolina","568"
"2828","*Louisburg Light & Water Department","North Carolina","575"
"2829","*Lucama Light Plant, Town of","North Carolina","575"
"2830","*Lumbee River Electric Membership Corporation.","North Carolina","583"
"2831","*Lumberton, Town of","North Carolina","576"
"2832","*Macclesfield Municipal Electric Department","North Carolina","576"
"2833","* Maiden, Town of","North Carolina","576"
"2834","Mansfield Mills, Inc","North Carolina","568"
"2835","*Monroe, City of","North Carolina","576"
"2836","*Montreat Electric Light Plant","North Carolina","576"
"2837","*Morganton Electric Department","North Carolina","576"
"2838","•Murphy Electric Department","North Carolina","576"
"2839","Nantahala Power and Light Company","North Carolina","664"
"2840","*New Bern Municipal Electric Plant","North Carolina","577"
"2841","*New River Light & Power Company","North Carolina","577"
"2842","*Newton, Town of","North Carolina","577"
"2843","Northwest Carolina Utilities Incorporated","North Carolina","565"
"2844","*Oak City, Town of ._. ._","North Carolina","577"
"2845","*Ocracoke Power & Light Co","North Carolina","583"
"2846","*Palmtree Mutual Lighting Company","North Carolina","583"
"2847","Pamlico Ice & Light Company","North Carolina","565"
"2848","•Pantego, Town of","North Carolina","577"
"2849","*Pee Dee Electric Membership Corporation","North Carolina","583"
"2850","* Piedmont Electric Membership Corporation","North Carolina","583"
"2851","*Pikeville, Town of","North Carolina","577"
"2852","Pinehurst, Inc","North Carolina","568"
"2853","*Pine Tops Municipal Electric Department","North Carolina","578"
"2854","*Pineville, Town of","North Carolina","578"
"2855","*Pisgah Mountain Electric Line","North Carolina","583"
"2856","*Pitt & Greene Electric Membership Corporation..","North Carolina","583"
"2857","•Princeville, Town of","North Carolina","578"
"2858","Raeford Power and Manufacturing Company","North Carolina","568"
"2859","*Randolph Electric Membership Corporation","North Carolina","583"
"2860","*Red Springs Municipal System N","North Carolina","578"
"2861","*Roanoke Electric Membership Corporation","North Carolina","584"
"2862","Roanoke Utilities Company","North Carolina","565"
"2863","*Robersonville, Town of ;","North Carolina","578"
"2864","*Rocky Mount Public Utilities","North Carolina","578"
"2865","Rocky River Power and Light Company","North Carolina","565"
"2866","Rosman Tanning Extract Co","North Carolina","569"
"2867","*Rutherford Electric Membership Corporation","North Carolina","584"
"2868","Saint James Light and Power Company","North Carolina","565"
"2869","Scotland Neck, Town of","North Carolina","578"
"2870","*Selma, Town of","North Carolina","579"
"2871","*Sharon Light Company","North Carolina","584"
"2872","*Sharpsburg, Town of","North Carolina","579"
"2873","*Shelby, City of","North Carolina","579"
"2874","*Smithfield Electric Light System","North Carolina","579"
"2875","Smoky Mountain Power Company","North Carolina","566"
"2876","•Southport, Town of","North Carolina","579"
"2877","•South River Electric Membership Corporation","North Carolina","584"
"2878","*Stantonsburg Light and Power Department","North Carolina","579"
"2879","*Statesville Light Department","North Carolina","579"
"2880","Stowe Mills, Inc","North Carolina","569"
"2881","*Tarboro, Town of","North Carolina","579"
"2882","Tide Water Power Company","North Carolina","566"
"2883","*Tri-County Electric Membership Corporation","North Carolina","584"
"2884","*Union Electric Membership Corporation","North Carolina","584"
"2885","Union Mills Co","North Carolina","569"
"2886","*University of North Carolina Service Plants","North Carolina","580"
"2887","*Vanceboro \Vater & Light Department","North Carolina","580"
"2888","Virginia Electric and Power Company","North Carolina","566"
"2889","*Waco Lighting Plant","North Carolina","580"
"2890","*Wake Electric Membership Corporation","North Carolina","584"
"2891","*Wake Forest, Town of","North Carolina","580"
"2892","*Walstonburg, Town of","North Carolina","580"
"2893","Ward, B. O","North Carolina","567"
"2894","Washington Mills Co","North Carolina","569"
"2895","ment","North Carolina","580"
"2896","Waverly Mills, Inc","North Carolina","569"
"2897","*Waynesville, Town of","North Carolina","581"
"2898","*Wilson County Electric Membership Corporation-","North Carolina","584"
"2899","*Wilson Utilities","North Carolina","581"
"2900","*Windsor Public Works","North Carolina","581"
"2901","*Wiiiterville, Town of","North Carolina","581"
"2902","*Argusville, Village of","North Dakota","589"
"2903","*Baker Electric Cooperative, Inc","North Dakota","591"
"2904","*Cass County Electric Cooperative, Inc","North Dakota","591"
"2905","•Cavalier Light and Power Plant","North Dakota","589"
"2906","•Cayuga Municipal","North Dakota","589"
"2907","Central Light & Power Company","North Dakota","585"
"2908","City Electric Company, The","North Dakota","585"
"2909","Dakota Public Service Company","North Dakota","586"
"2910","Emmons County Light & Power Co N","North Dakota","586"
"2911","Farmers Elevator Company, The","North Dakota","588"
"2912","Ferry, J. N","North Dakota","589"
"2913","Flasher Electric Co.. The","North Dakota","586"
"2914","Friend, Walter","North Dakota","586"
"2915","*Graf ton Light and Water Department","North Dakota","589"
"2916","*Hillsboro, City of","North Dakota","589"
"2917","*Hope Light and Power Company","North Dakota","589"
"2918","Hunter Power Co., The","North Dakota","586"
"2919","Interstate Power Company of North Dakota","North Dakota","586"
"2920","*Lakota Municipal Light Plant","North Dakota","589"
"2921","*Ludden, Village of","North Dakota","590"
"2922","*Maddock Municipal Light & Power Plant","North Dakota","590"
"2923","*Medora Township Light Plant","North Dakota","590"
"2924","of","North Dakota","590"
"2925","New Era Construction Co","North Dakota","589"
"2926","*Nodak Rural Electric Cooperative, Inc","North Dakota","591"
"2927","*North wood Municipal Light & Power Plant","North Dakota","590"
"2928","•Overly Light Plant","North Dakota","590"
"2929","*Park River Light and Water Plant","North Dakota","590"
"2930","Pettibone Lite & Power","North Dakota","588"
"2931","Pingree Light and Power Co","North Dakota","588"
"2932","*Sharon Light and Power Co","North Dakota","591"
"2933","Solen Motor Co","North Dakota","580"
"2934","In-County Electric Cooperative, Inc","North Dakota","591"
"2935","Umfer, George","North Dakota","588"
"2936","* Valley City Electric and Water Works","North Dakota","591"
"2937","•Verendrye Electric Cooperative, Inc","North Dakota","591"
"2938","Wigncss, Raymond","North Dakota","589"
"2939","*Hertford, Town of","North"" Carolina","573"
"2940","Hammond Light & Power ""Co., Inc","Now York","532"
"2941","*Norton-Decatur Cooperative Electric Company.. Kan","nsas","267"
"2942","Abbott Younglove Power Plant","Ohio","594"
"2943","Alliance Public Service Company, The","Ohio","594"
"2944","*Amelia Village Light Plant","Ohio","610"
"2945","*Amherst Electric Light Plant","Ohio","610"
"2946","*Anna Municipal Light & Power Plant","Ohio","610"
"2947","*Arcadia Board of Public Affairs","Ohio","610"
"2948","*Arcanum Water and Electric Light Plant","Ohio","610"
"2949","'Arlington Municipal Plant, The","Ohio","611"
"2950","*Bairibridge Board of Public Affairs","Ohio","611"
"2951","*Bellefontaine Department of Public Utilities","Ohio","611"
"2952","•Belmont Electric Cooperative, Inc","Ohio","627"
"2953","•Berea Light and Water Department","Ohio","611"
"2954","*Bethel Municipal Light Plant","Ohio","611"
"2955","Billhimer Light Plant","Ohio","595"
"2956","*Blanchester Municipal Light System","Ohio","612"
"2957","*Bloomdale Municipal Light and Power","Ohio","612"
"2958","*Bluffton Electric Energy and Water Works Plant.","Ohio","612"
"2959","Company, The","Ohio","595"
"2960","Bradley Light, Heating and Power Company","Ohio","595"
"2961","*Bradner Board of Public Affairs","Ohio","612"
"2962","*Brewster, Village of","Ohio","612"
"2963","Brookville and Lewisburg Lighting Company, The.","Ohio","595"
"2964","*Bryan Board of Public Affairs","Ohio","612"
"2965","Buckeye Light & Power Company, The","Ohio","595"
"2966","*Buckeye Rural Electric Cooperative, Inc","Ohio","628"
"2967","*Butler Rural Electric Cooperative, Inc","Ohio","628"
"2968","*Caldwell Electric Light and Water Works","Ohio","612"
"2969","""Carey Board of Trustees of Public Affairs","Ohio","612"
"2970","""Carroll Electric Cooperative, Inc","Ohio","628"
"2971","Cedar Point Utilities Company","Ohio","595"
"2972","•Celeryville Mutual Light & Power Company","Ohio","628"
"2973","Village of.","Ohio","613"
"2974","•Centerton Mutual Light and Power Company","Ohio","628"
"2975","Central Ohio Light & Power Company","Ohio","595"
"2976","Champion Paper & Fibre Company, The","Ohio","609"
"2977","Cincinnati Gas & Electric Company, The","Ohio","596"
"2978","sion of Light & Power, City of","Ohio","613"
"2979","Cleveland Electric Illuminating Company, The","Ohio","596"
"2980","Cleveland Light and Power Company","Ohio","597"
"2981","•Clyde Municipal Light Plant","Ohio","613"
"2982","""Columbiana Board of Trustees of Public Affairs..","Ohio","613"
"2983","Columbus and Southern Ohio Electric Company..","Ohio","597"
"2984","""Columbus, Division of Electricity of the City of","Ohio","613"
"2985","""Columbus Grove Light and Water Plant","Ohio","614"
"2986","""Custar Board of Public Affairs","Ohio","614"
"2987","""Cuyahoga Falls Department of Public Service","Ohio","614"
"2988","""Cygnet Municipal Electric Department","Ohio","614"
"2989","*Darke Rural Electric Cooperative, Inc","Ohio","628"
"2990","Dayton Power and Light Company, The","Ohio","598"
"2991","•Delaware Rural Electric Cooperative, Inc","Ohio","628"
"2992","*Deshler Light and Water Works","Ohio","614"
"2993","Diamond Alkali Company","Ohio","609"
"2994","*Dover Electric Light & Power Plant","Ohio","614"
"2995","•East Palestine, City of","Ohio","614"
"2996","Eaton Lighting Company, The","Ohio","599"
"2997","*Edgerton Municipal Electric Distribution System.","Ohio","615"
"2998","Edwards Power Company, The","Ohio","599"
"2999","*Eldorado Municipal Light Co","Ohio","615"
"3000","*Elmore Electric Light Plant O","Ohio","615"
"3001","Elyria Milling and Power Company O","Ohio","609"
"3002","Euclid Doan Power Company O","Ohio","599"
"3003","'Farm Security Administration, Greenhills Project.","Ohio","615"
"3004","•Firelands Electric Cooperative, Inc","Ohio","628"
"3005","Galbreath, John W","Ohio","599"
"3006","*Galion Municipal Light & Power Plant","Ohio","615"
"3007","General Utilities Company, The O","Ohio","509"
"3008","•Genoa Board of Public Affairs O","Ohio","615"
"3009","'Georgetown Municipal Light Plant O","Ohio","615"
"3010","*Glouster Board of Public Affairs","Ohio","615"
"3011","*Graf ton Board of Trustees of Public Affairs","Ohio","616"
"3012","•Greenfield Water and Light Department -","Ohio","616"
"3013","The","Ohio","599"
"3014","•Greenwich Municipal Water & Light Plant","Ohio","616"
"3015","*Guernsey-Muskingum Electric Cooperative, Inc..","Ohio","629"
"3016","Guinsler Electric Company","Ohio","600"
"3017","Lessee","Ohio","609"
"3018","*Hamersville Muncipal Electric Department","Ohio","616"
"3019","""•Hamilton Municipal Electric Plant","Ohio","616"
"3020","Hamilton Service Company, The","Ohio","600"
"3021","*Hancock-Wood Electric Cooperative, Inc","Ohio","629"
"3022","tributing System","Ohio","616"
"3023","*Hiram Municipal Light Plant","Ohio","616"
"3024","*Holmes Rural Electric Cooperative, Inc","Ohio","629"
"3025","*Hubbard Light and Power System","Ohio","617"
"3026","•Hudson Board of Public Affairs","Ohio","617"
"3027","*Huntsville Electric Light Plant","Ohio","617"
"3028","*Huron Light and Water..","Ohio","617"
"3029","Huron Service Company","Ohio","600"
"3030","*Inter-County Rural Electric Cooperative, Inc","Ohio","629"
"3031","Interlake Iron Corporation","Ohio","609"
"3032","""Jackson Center Board of Public Affairs","Ohio","617"
"3033","•Jackson, City of","Ohio","617"
"3034","*Jerry City Municipal Electric System","Ohio","617"
"3035","Kunkle Light and Power Co","Ohio","600"
"3036","*Lakeview Municipal System","Ohio","617"
"3037","*Lebanon Trustees of Public Affairs","Ohio","618"
"3038","*Le Roy Village","Ohio","618"
"3039","""Liberty Center Municipal Light Plant","Ohio","618"
